,Instrument,Date,Time,Open,High,Low,Close
15482,NIFTY,2018-06-29 13:00:00,13:00,10681.8,10683.8,10681.8,10683.8
15483,NIFTY,2018-06-29 14:00:00,14:00,10698.0,10699.8,10698.0,10699.0
15484,NIFTY,2018-06-29 15:00:00,15:00,10693.2,10694.2,10690.7,10691.3
15485,NIFTY,2018-07-02 10:00:00,10:00,10655.8,10658.4,10654.4,10657.3
15486,NIFTY,2018-07-02 11:00:00,11:00,10646.4,10647.3,10645.5,10646.2
15487,NIFTY,2018-07-02 12:00:00,12:00,10634.8,10637.0,10634.1,10636.7
15488,NIFTY,2018-07-02 13:00:00,13:00,10615.1,10616.7,10614.0,10615.2
15489,NIFTY,2018-07-02 14:00:00,14:00,10641.3,10646.5,10641.3,10646.4
15490,NIFTY,2018-07-02 15:00:00,15:00,10648.1,10650.8,10646.0,10650.8
15491,NIFTY,2018-07-03 10:00:00,10:00,10681.7,10683.9,10681.7,10683.0
15492,NIFTY,2018-07-03 11:00:00,11:00,10674.8,10676.3,10674.0,10675.7
15493,NIFTY,2018-07-03 12:00:00,12:00,10690.5,10692.2,10690.5,10691.5
15494,NIFTY,2018-07-03 13:00:00,13:00,10694.9,10697.0,10694.6,10697.0
15495,NIFTY,2018-07-03 14:00:00,14:00,10686.6,10687.9,10686.0,10687.0
15496,NIFTY,2018-07-03 15:00:00,15:00,10701.3,10703.3,10701.3,10702.3
15497,NIFTY,2018-07-04 10:00:00,10:00,10692.3,10695.8,10691.9,10693.8
15498,NIFTY,2018-07-04 11:00:00,11:00,10696.6,10698.8,10696.5,10698.0
15499,NIFTY,2018-07-04 12:00:00,12:00,10709.3,10709.7,10709.0,10709.5
15500,NIFTY,2018-07-04 13:00:00,13:00,10715.5,10717.4,10715.1,10717.2
15501,NIFTY,2018-07-04 14:00:00,14:00,10745.4,10747.8,10745.4,10745.7
15502,NIFTY,2018-07-04 15:00:00,15:00,10771.7,10772.8,10768.0,10768.8
15503,NIFTY,2018-07-05 10:00:00,10:00,10767.0,10768.3,10764.5,10765.0
15504,NIFTY,2018-07-05 11:00:00,11:00,10749.8,10750.5,10748.8,10750.3
15505,NIFTY,2018-07-05 12:00:00,12:00,10751.0,10751.5,10750.3,10750.5
15506,NIFTY,2018-07-05 13:00:00,13:00,10766.5,10769.3,10766.2,10768.8
15507,NIFTY,2018-07-05 14:00:00,14:00,10774.0,10775.3,10773.5,10773.5
15508,NIFTY,2018-07-05 15:00:00,15:00,10755.2,10755.7,10752.7,10754.1
15509,NIFTY,2018-07-06 10:00:00,10:00,10782.2,10782.2,10777.8,10778.6
15510,NIFTY,2018-07-06 11:00:00,11:00,10806.2,10807.0,10804.8,10805.4
15511,NIFTY,2018-07-06 12:00:00,12:00,10797.0,10797.7,10796.1,10796.4
15512,NIFTY,2018-07-06 13:00:00,13:00,10786.9,10789.3,10786.9,10788.3
15513,NIFTY,2018-07-06 14:00:00,14:00,10794.2,10797.0,10794.2,10796.8
15514,NIFTY,2018-07-06 15:00:00,15:00,10790.8,10790.8,10783.8,10783.8
15515,NIFTY,2018-07-09 10:00:00,10:00,10823.3,10827.0,10823.3,10825.4
15516,NIFTY,2018-07-09 11:00:00,11:00,10817.0,10818.6,10816.8,10817.8
15517,NIFTY,2018-07-09 12:00:00,12:00,10832.6,10832.8,10831.5,10831.6
15518,NIFTY,2018-07-09 13:00:00,13:00,10840.3,10840.8,10839.4,10840.5
15519,NIFTY,2018-07-09 14:00:00,14:00,10853.1,10855.2,10853.1,10854.1
15520,NIFTY,2018-07-09 15:00:00,15:00,10856.8,10859.7,10856.7,10858.0
15521,NIFTY,2018-07-10 10:00:00,10:00,10911.8,10911.8,10907.3,10908.0
15522,NIFTY,2018-07-10 11:00:00,11:00,10921.5,10921.8,10919.7,10920.5
15523,NIFTY,2018-07-10 12:00:00,12:00,10923.4,10923.7,10921.8,10922.4
15524,NIFTY,2018-07-10 13:00:00,13:00,10921.3,10921.7,10918.2,10918.8
15525,NIFTY,2018-07-10 14:00:00,14:00,10932.9,10933.8,10930.0,10931.0
15526,NIFTY,2018-07-10 15:00:00,15:00,10929.3,10930.8,10929.0,10930.3
15527,NIFTY,2018-07-11 10:00:00,10:00,10946.2,10947.8,10945.1,10945.3
15528,NIFTY,2018-07-11 11:00:00,11:00,10966.9,10967.7,10966.0,10967.7
15529,NIFTY,2018-07-11 12:00:00,12:00,10953.5,10954.0,10952.5,10953.3
15530,NIFTY,2018-07-11 13:00:00,13:00,10953.7,10955.5,10953.5,10953.6
15531,NIFTY,2018-07-11 14:00:00,14:00,10958.5,10959.3,10953.0,10953.8
15532,NIFTY,2018-07-11 15:00:00,15:00,10961.1,10963.0,10959.9,10961.5
15533,NIFTY,2018-07-12 10:00:00,10:00,11027.6,11029.0,11026.1,11026.1
15534,NIFTY,2018-07-12 11:00:00,11:00,11032.8,11032.9,11030.3,11032.9
15535,NIFTY,2018-07-12 12:00:00,12:00,11070.8,11071.8,11070.2,11071.0
15536,NIFTY,2018-07-12 13:00:00,13:00,11061.7,11063.0,11061.3,11062.8
15537,NIFTY,2018-07-12 14:00:00,14:00,11047.7,11049.7,11046.5,11049.3
15538,NIFTY,2018-07-12 15:00:00,15:00,11030.2,11030.6,11025.4,11026.2
15539,NIFTY,2018-07-13 10:00:00,10:00,11059.8,11061.8,11059.0,11059.3
15540,NIFTY,2018-07-13 11:00:00,11:00,11012.0,11013.7,11012.0,11013.7
15541,NIFTY,2018-07-13 12:00:00,12:00,11024.7,11027.8,11024.7,11027.3
15542,NIFTY,2018-07-13 13:00:00,13:00,11027.0,11031.9,11026.8,11031.9
15543,NIFTY,2018-07-13 14:00:00,14:00,11031.0,11032.8,11031.0,11032.5
15544,NIFTY,2018-07-13 15:00:00,15:00,11005.5,11011.7,11005.5,11010.8
15545,NIFTY,2018-07-16 10:00:00,10:00,11005.2,11009.5,11005.2,11007.5
15546,NIFTY,2018-07-16 11:00:00,11:00,10994.0,10994.0,10991.5,10991.7
15547,NIFTY,2018-07-16 12:00:00,12:00,10975.1,10978.3,10974.4,10977.0
15548,NIFTY,2018-07-16 13:00:00,13:00,10989.3,10992.0,10989.1,10992.0
15549,NIFTY,2018-07-16 14:00:00,14:00,10975.0,10975.2,10969.6,10970.2
15550,NIFTY,2018-07-16 15:00:00,15:00,10937.8,10937.8,10935.1,10935.7
15551,NIFTY,2018-07-17 10:00:00,10:00,10975.1,10975.5,10969.8,10970.3
15552,NIFTY,2018-07-17 11:00:00,11:00,10954.1,10954.3,10951.9,10952.0
15553,NIFTY,2018-07-17 12:00:00,12:00,10966.2,10968.0,10966.2,10967.7
15554,NIFTY,2018-07-17 13:00:00,13:00,10966.0,10969.2,10965.9,10968.0
15555,NIFTY,2018-07-17 14:00:00,14:00,10984.5,10985.0,10982.4,10982.6
15556,NIFTY,2018-07-17 15:00:00,15:00,11003.5,11003.5,11000.3,11000.3
15557,NIFTY,2018-07-18 10:00:00,10:00,11051.8,11056.4,11051.2,11056.4
15558,NIFTY,2018-07-18 11:00:00,11:00,11048.3,11048.3,11046.2,11047.0
15559,NIFTY,2018-07-18 12:00:00,12:00,11048.5,11050.6,11048.3,11050.6
15560,NIFTY,2018-07-18 13:00:00,13:00,11004.7,11007.3,11002.7,11002.7
15561,NIFTY,2018-07-18 14:00:00,14:00,10977.3,10979.4,10976.2,10978.0
15562,NIFTY,2018-07-18 15:00:00,15:00,10982.5,10984.0,10980.3,10980.6
15563,NIFTY,2018-07-19 10:00:00,10:00,10963.2,10963.8,10958.2,10960.3
15564,NIFTY,2018-07-19 11:00:00,11:00,10987.7,10988.8,10987.3,10988.8
15565,NIFTY,2018-07-19 12:00:00,12:00,10974.3,10975.1,10973.3,10975.1
15566,NIFTY,2018-07-19 13:00:00,13:00,10974.2,10977.5,10973.2,10977.4
15567,NIFTY,2018-07-19 14:00:00,14:00,10952.7,10958.3,10951.7,10958.3
15568,NIFTY,2018-07-19 15:00:00,15:00,10945.3,10945.3,10939.2,10940.0
15569,NIFTY,2018-07-20 10:00:00,10:00,10994.3,10995.5,10993.7,10993.9
15570,NIFTY,2018-07-20 11:00:00,11:00,11006.0,11007.8,11005.6,11007.2
15571,NIFTY,2018-07-20 12:00:00,12:00,11008.3,11009.6,11008.2,11008.9
15572,NIFTY,2018-07-20 13:00:00,13:00,11008.8,11008.8,11007.4,11007.5
15573,NIFTY,2018-07-20 14:00:00,14:00,10998.3,10998.3,10992.2,10992.2
15574,NIFTY,2018-07-20 15:00:00,15:00,11017.1,11017.8,11015.2,11016.0
15575,NIFTY,2018-07-23 10:00:00,10:00,11051.8,11051.9,11047.2,11047.6
15576,NIFTY,2018-07-23 11:00:00,11:00,11039.2,11040.0,11036.9,11037.0
15577,NIFTY,2018-07-23 12:00:00,12:00,11047.5,11048.0,11045.8,11046.3
15578,NIFTY,2018-07-23 13:00:00,13:00,11032.4,11035.7,11032.3,11035.3
15579,NIFTY,2018-07-23 14:00:00,14:00,11054.0,11055.0,11049.8,11049.8
15580,NIFTY,2018-07-23 15:00:00,15:00,11075.7,11077.0,11074.0,11076.1
15581,NIFTY,2018-07-24 10:00:00,10:00,11137.3,11141.0,11137.3,11138.3
15582,NIFTY,2018-07-24 11:00:00,11:00,11131.3,11133.0,11130.6,11132.3
15583,NIFTY,2018-07-24 12:00:00,12:00,11140.6,11142.4,11140.0,11141.1
15584,NIFTY,2018-07-24 13:00:00,13:00,11109.0,11109.4,11104.7,11108.0
15585,NIFTY,2018-07-24 14:00:00,14:00,11138.1,11139.7,11137.2,11138.7
15586,NIFTY,2018-07-24 15:00:00,15:00,11131.2,11131.3,11128.3,11129.4
15587,NIFTY,2018-07-25 10:00:00,10:00,11140.8,11142.1,11138.6,11140.0
15588,NIFTY,2018-07-25 11:00:00,11:00,11128.4,11129.4,11127.3,11129.2
15589,NIFTY,2018-07-25 12:00:00,12:00,11133.1,11133.5,11130.9,11131.8
15590,NIFTY,2018-07-25 13:00:00,13:00,11149.5,11151.3,11149.2,11150.6
15591,NIFTY,2018-07-25 14:00:00,14:00,11149.0,11150.4,11148.2,11148.9
15592,NIFTY,2018-07-25 15:00:00,15:00,11146.8,11148.2,11146.3,11147.0
15593,NIFTY,2018-07-26 10:00:00,10:00,11161.8,11162.6,11160.5,11161.0
15594,NIFTY,2018-07-26 11:00:00,11:00,11175.0,11178.9,11174.3,11178.2
15595,NIFTY,2018-07-26 12:00:00,12:00,11160.6,11161.7,11160.0,11161.7
15596,NIFTY,2018-07-26 13:00:00,13:00,11168.7,11171.1,11167.2,11170.7
15597,NIFTY,2018-07-26 14:00:00,14:00,11159.8,11160.1,11156.2,11157.3
15598,NIFTY,2018-07-26 15:00:00,15:00,11141.4,11153.3,11140.2,11153.3
15599,NIFTY,2018-07-27 10:00:00,10:00,11241.7,11246.3,11240.2,11244.8
15600,NIFTY,2018-07-27 11:00:00,11:00,11247.5,11250.5,11247.2,11250.2
15601,NIFTY,2018-07-27 12:00:00,12:00,11240.0,11242.0,11239.6,11241.1
15602,NIFTY,2018-07-27 13:00:00,13:00,11251.2,11253.2,11250.7,11253.0
15603,NIFTY,2018-07-27 14:00:00,14:00,11255.5,11256.5,11254.4,11255.3
15604,NIFTY,2018-07-27 15:00:00,15:00,11280.5,11281.5,11279.2,11280.0
15605,NIFTY,2018-07-30 10:00:00,10:00,11295.1,11297.2,11294.3,11297.1
15606,NIFTY,2018-07-30 11:00:00,11:00,11273.5,11274.2,11272.2,11274.2
15607,NIFTY,2018-07-30 12:00:00,12:00,11287.5,11288.3,11286.1,11286.7
15608,NIFTY,2018-07-30 13:00:00,13:00,11291.7,11292.2,11289.8,11291.3
15609,NIFTY,2018-07-30 14:00:00,14:00,11312.0,11313.3,11310.3,11311.8
15610,NIFTY,2018-07-30 15:00:00,15:00,11318.0,11321.3,11318.0,11320.8
15611,NIFTY,2018-07-31 10:00:00,10:00,11296.0,11296.8,11292.3,11292.3
15612,NIFTY,2018-07-31 11:00:00,11:00,11278.5,11282.1,11278.5,11281.7
15613,NIFTY,2018-07-31 12:00:00,12:00,11289.2,11290.1,11288.2,11289.0
15614,NIFTY,2018-07-31 13:00:00,13:00,11303.0,11304.2,11300.6,11301.9
15615,NIFTY,2018-07-31 14:00:00,14:00,11300.3,11303.3,11300.3,11303.3
15616,NIFTY,2018-07-31 15:00:00,15:00,11329.0,11332.7,11327.8,11332.7
15617,NIFTY,2018-08-01 10:00:00,10:00,11380.7,11384.2,11379.8,11379.8
15618,NIFTY,2018-08-01 11:00:00,11:00,11364.3,11364.3,11362.2,11363.5
15619,NIFTY,2018-08-01 12:00:00,12:00,11348.2,11349.8,11347.8,11349.5
15620,NIFTY,2018-08-01 13:00:00,13:00,11359.0,11359.2,11356.7,11357.4
15621,NIFTY,2018-08-01 14:00:00,14:00,11339.0,11340.1,11338.0,11339.2
15622,NIFTY,2018-08-01 15:00:00,15:00,11351.7,11352.3,11347.1,11348.2
15623,NIFTY,2018-08-02 10:00:00,10:00,11266.8,11267.3,11265.0,11266.4
15624,NIFTY,2018-08-02 11:00:00,11:00,11280.7,11283.5,11280.7,11283.5
15625,NIFTY,2018-08-02 12:00:00,12:00,11280.4,11282.3,11280.2,11282.2
15626,NIFTY,2018-08-02 13:00:00,13:00,11290.7,11292.5,11290.7,11291.8
15627,NIFTY,2018-08-02 14:00:00,14:00,11278.5,11279.1,11276.3,11277.5
15628,NIFTY,2018-08-02 15:00:00,15:00,11263.8,11264.8,11261.7,11262.0
15629,NIFTY,2018-08-03 10:00:00,10:00,11331.9,11333.7,11331.5,11332.9
15630,NIFTY,2018-08-03 11:00:00,11:00,11328.0,11329.3,11327.5,11328.7
15631,NIFTY,2018-08-03 12:00:00,12:00,11322.0,11322.5,11321.3,11322.0
15632,NIFTY,2018-08-03 13:00:00,13:00,11320.8,11322.2,11320.2,11320.3
15633,NIFTY,2018-08-03 14:00:00,14:00,11340.0,11341.2,11339.3,11340.0
15634,NIFTY,2018-08-03 15:00:00,15:00,11348.8,11351.5,11348.5,11350.5
15635,NIFTY,2018-08-06 10:00:00,10:00,11394.3,11397.3,11393.6,11396.3
15636,NIFTY,2018-08-06 11:00:00,11:00,11406.3,11409.0,11405.3,11408.5
15637,NIFTY,2018-08-06 12:00:00,12:00,11402.9,11403.5,11402.3,11403.1
15638,NIFTY,2018-08-06 13:00:00,13:00,11387.9,11389.8,11386.0,11386.5
15639,NIFTY,2018-08-06 14:00:00,14:00,11398.5,11399.7,11398.0,11399.1
15640,NIFTY,2018-08-06 15:00:00,15:00,11378.3,11381.5,11378.0,11381.3
15641,NIFTY,2018-08-07 10:00:00,10:00,11404.8,11405.0,11402.5,11402.8
15642,NIFTY,2018-08-07 11:00:00,11:00,11384.0,11387.5,11383.3,11387.4
15643,NIFTY,2018-08-07 12:00:00,12:00,11379.0,11379.3,11377.9,11378.5
15644,NIFTY,2018-08-07 13:00:00,13:00,11395.7,11397.3,11393.8,11393.8
15645,NIFTY,2018-08-07 14:00:00,14:00,11387.1,11392.2,11386.4,11392.2
15646,NIFTY,2018-08-07 15:00:00,15:00,11393.4,11397.3,11393.3,11395.2
15647,NIFTY,2018-08-08 10:00:00,10:00,11390.7,11393.0,11390.3,11393.0
15648,NIFTY,2018-08-08 11:00:00,11:00,11426.8,11429.2,11426.2,11428.8
15649,NIFTY,2018-08-08 12:00:00,12:00,11432.4,11436.8,11432.4,11435.8
15650,NIFTY,2018-08-08 13:00:00,13:00,11443.2,11444.2,11441.8,11441.8
15651,NIFTY,2018-08-08 14:00:00,14:00,11433.5,11438.2,11433.5,11437.0
15652,NIFTY,2018-08-08 15:00:00,15:00,11426.3,11426.4,11423.6,11424.1
15653,NIFTY,2018-08-09 10:00:00,10:00,11473.4,11474.0,11469.4,11469.8
15654,NIFTY,2018-08-09 11:00:00,11:00,11466.4,11467.0,11462.0,11463.8
15655,NIFTY,2018-08-09 12:00:00,12:00,11476.0,11476.8,11473.9,11476.2
15656,NIFTY,2018-08-09 13:00:00,13:00,11467.3,11468.3,11465.5,11465.8
15657,NIFTY,2018-08-09 14:00:00,14:00,11476.7,11477.0,11475.0,11475.3
15658,NIFTY,2018-08-09 15:00:00,15:00,11471.1,11471.7,11468.2,11468.8
15659,NIFTY,2018-08-10 10:00:00,10:00,11441.7,11445.9,11441.4,11445.7
15660,NIFTY,2018-08-10 11:00:00,11:00,11442.1,11443.3,11441.6,11442.8
15661,NIFTY,2018-08-10 12:00:00,12:00,11434.6,11435.5,11433.9,11435.5
15662,NIFTY,2018-08-10 13:00:00,13:00,11441.5,11442.0,11440.6,11441.3
15663,NIFTY,2018-08-10 14:00:00,14:00,11443.3,11446.0,11440.2,11442.0
15664,NIFTY,2018-08-10 15:00:00,15:00,11426.3,11427.6,11423.2,11423.4
15665,NIFTY,2018-08-13 10:00:00,10:00,11348.3,11351.8,11348.0,11351.8
15666,NIFTY,2018-08-13 11:00:00,11:00,11369.0,11371.2,11369.0,11369.2
15667,NIFTY,2018-08-13 12:00:00,12:00,11354.8,11356.0,11353.8,11355.3
15668,NIFTY,2018-08-13 13:00:00,13:00,11395.5,11397.8,11394.0,11394.5
15669,NIFTY,2018-08-13 14:00:00,14:00,11393.3,11393.8,11388.9,11389.9
15670,NIFTY,2018-08-13 15:00:00,15:00,11357.4,11357.4,11355.0,11355.8
15671,NIFTY,2018-08-14 10:00:00,10:00,11398.0,11400.9,11397.9,11400.7
15672,NIFTY,2018-08-14 11:00:00,11:00,11407.0,11407.8,11405.9,11407.0
15673,NIFTY,2018-08-14 12:00:00,12:00,11414.9,11415.3,11414.0,11414.8
15674,NIFTY,2018-08-14 13:00:00,13:00,11434.3,11436.0,11433.7,11435.4
15675,NIFTY,2018-08-14 14:00:00,14:00,11447.5,11448.0,11445.8,11447.8
15676,NIFTY,2018-08-14 15:00:00,15:00,11433.3,11436.5,11433.3,11436.2
15677,NIFTY,2018-08-16 10:00:00,10:00,11417.8,11420.2,11417.0,11417.0
15678,NIFTY,2018-08-16 11:00:00,11:00,11432.2,11432.8,11431.6,11432.3
15679,NIFTY,2018-08-16 12:00:00,12:00,11435.4,11439.2,11435.3,11438.8
15680,NIFTY,2018-08-16 13:00:00,13:00,11424.9,11426.8,11424.7,11426.5
15681,NIFTY,2018-08-16 14:00:00,14:00,11390.8,11393.6,11390.3,11392.8
15682,NIFTY,2018-08-16 15:00:00,15:00,11386.3,11388.5,11386.2,11387.2
15683,NIFTY,2018-08-17 10:00:00,10:00,11456.8,11458.4,11455.6,11458.0
15684,NIFTY,2018-08-17 11:00:00,11:00,11472.7,11473.7,11470.8,11473.2
15685,NIFTY,2018-08-17 12:00:00,12:00,11474.5,11474.5,11473.0,11473.2
15686,NIFTY,2018-08-17 13:00:00,13:00,11468.3,11468.5,11467.4,11468.3
15687,NIFTY,2018-08-17 14:00:00,14:00,11467.3,11469.8,11467.1,11469.5
15688,NIFTY,2018-08-17 15:00:00,15:00,11475.5,11476.7,11474.8,11475.9
15689,NIFTY,2018-08-20 10:00:00,10:00,11536.2,11536.3,11533.7,11534.3
15690,NIFTY,2018-08-20 11:00:00,11:00,11537.6,11539.0,11537.5,11537.5
15691,NIFTY,2018-08-20 12:00:00,12:00,11539.6,11543.5,11539.6,11543.5
15692,NIFTY,2018-08-20 13:00:00,13:00,11556.8,11557.0,11554.5,11555.8
15693,NIFTY,2018-08-20 14:00:00,14:00,11560.4,11560.7,11559.3,11560.0
15694,NIFTY,2018-08-20 15:00:00,15:00,11556.3,11556.8,11552.8,11553.3
15695,NIFTY,2018-08-21 10:00:00,10:00,11554.5,11554.8,11553.5,11554.3
15696,NIFTY,2018-08-21 11:00:00,11:00,11560.2,11563.8,11560.2,11562.5
15697,NIFTY,2018-08-21 12:00:00,12:00,11548.2,11549.1,11546.6,11548.8
15698,NIFTY,2018-08-21 13:00:00,13:00,11563.2,11565.8,11563.2,11564.5
15699,NIFTY,2018-08-21 14:00:00,14:00,11561.3,11561.8,11556.5,11556.6
15700,NIFTY,2018-08-21 15:00:00,15:00,11574.7,11575.7,11571.9,11573.0
15701,NIFTY,2018-08-23 10:00:00,10:00,11569.5,11572.5,11569.4,11571.8
15702,NIFTY,2018-08-23 11:00:00,11:00,11563.8,11565.2,11563.5,11564.4
15703,NIFTY,2018-08-23 12:00:00,12:00,11576.6,11578.7,11576.3,11577.6
15704,NIFTY,2018-08-23 13:00:00,13:00,11568.2,11569.3,11567.5,11569.3
15705,NIFTY,2018-08-23 14:00:00,14:00,11577.2,11578.7,11577.2,11578.7
15706,NIFTY,2018-08-23 15:00:00,15:00,11585.8,11587.0,11580.3,11580.3
15707,NIFTY,2018-08-24 10:00:00,10:00,11594.5,11594.5,11591.5,11591.5
15708,NIFTY,2018-08-24 11:00:00,11:00,11571.8,11573.0,11571.3,11573.0
15709,NIFTY,2018-08-24 12:00:00,12:00,11566.6,11566.8,11564.8,11566.8
15710,NIFTY,2018-08-24 13:00:00,13:00,11534.8,11537.3,11534.3,11536.2
15711,NIFTY,2018-08-24 14:00:00,14:00,11560.3,11562.5,11560.0,11560.3
15712,NIFTY,2018-08-24 15:00:00,15:00,11554.7,11555.5,11553.0,11554.9
15713,NIFTY,2018-08-27 10:00:00,10:00,11654.5,11657.8,11654.4,11657.6
15714,NIFTY,2018-08-27 11:00:00,11:00,11658.3,11659.1,11657.3,11658.5
15715,NIFTY,2018-08-27 12:00:00,12:00,11670.8,11672.7,11670.7,11672.0
15716,NIFTY,2018-08-27 13:00:00,13:00,11680.0,11680.2,11677.3,11678.7
15717,NIFTY,2018-08-27 14:00:00,14:00,11687.5,11688.7,11686.3,11686.8
15718,NIFTY,2018-08-27 15:00:00,15:00,11692.7,11695.3,11692.7,11694.2
15719,NIFTY,2018-08-28 10:00:00,10:00,11723.5,11726.5,11723.5,11724.5
15720,NIFTY,2018-08-28 11:00:00,11:00,11736.2,11736.8,11735.0,11736.8
15721,NIFTY,2018-08-28 12:00:00,12:00,11733.1,11736.5,11733.0,11733.9
15722,NIFTY,2018-08-28 13:00:00,13:00,11748.4,11749.0,11747.2,11747.2
15723,NIFTY,2018-08-28 14:00:00,14:00,11739.0,11739.8,11737.3,11739.7
15724,NIFTY,2018-08-28 15:00:00,15:00,11730.5,11731.0,11729.0,11730.2
15725,NIFTY,2018-08-29 10:00:00,10:00,11742.1,11742.7,11741.0,11742.0
15726,NIFTY,2018-08-29 11:00:00,11:00,11737.0,11739.7,11737.0,11739.6
15727,NIFTY,2018-08-29 12:00:00,12:00,11727.1,11728.3,11726.6,11728.0
15728,NIFTY,2018-08-29 13:00:00,13:00,11721.7,11721.8,11719.0,11719.1
15729,NIFTY,2018-08-29 14:00:00,14:00,11715.5,11715.5,11712.0,11713.0
15730,NIFTY,2018-08-29 15:00:00,15:00,11719.3,11719.3,11717.0,11717.0
15731,NIFTY,2018-08-30 10:00:00,10:00,11666.8,11667.8,11664.9,11665.2
15732,NIFTY,2018-08-30 11:00:00,11:00,11671.2,11671.6,11669.5,11670.8
15733,NIFTY,2018-08-30 12:00:00,12:00,11674.0,11674.2,11671.5,11672.0
15734,NIFTY,2018-08-30 13:00:00,13:00,11672.8,11673.0,11670.3,11670.5
15735,NIFTY,2018-08-30 14:00:00,14:00,11660.0,11661.9,11660.0,11661.0
15736,NIFTY,2018-08-30 15:00:00,15:00,11662.9,11663.3,11660.0,11661.3
15737,NIFTY,2018-08-31 10:00:00,10:00,11717.8,11717.8,11715.4,11716.0
15738,NIFTY,2018-08-31 11:00:00,11:00,11669.5,11670.8,11668.1,11669.1
15739,NIFTY,2018-08-31 12:00:00,12:00,11663.7,11663.7,11660.3,11660.8
15740,NIFTY,2018-08-31 13:00:00,13:00,11648.9,11650.6,11645.1,11645.1
15741,NIFTY,2018-08-31 14:00:00,14:00,11653.7,11657.0,11653.7,11655.1
15742,NIFTY,2018-08-31 15:00:00,15:00,11669.9,11670.8,11669.2,11669.4
15743,NIFTY,2018-09-03 10:00:00,10:00,11720.05,11721.55,11718.8,11719.2
15744,NIFTY,2018-09-03 11:00:00,11:00,11703.7,11704.9,11702.6,11702.95
15745,NIFTY,2018-09-03 12:00:00,12:00,11705.9,11708.8,11705.9,11708.0
15746,NIFTY,2018-09-03 13:00:00,13:00,11693.45,11694.15,11692.3,11693.85
15747,NIFTY,2018-09-03 14:00:00,14:00,11682.65,11683.75,11679.7,11679.7
15748,NIFTY,2018-09-03 15:00:00,15:00,11615.3,11615.45,11608.2,11608.7
15749,NIFTY,2018-09-04 10:00:00,10:00,11564.8,11568.05,11564.6,11567.15
15750,NIFTY,2018-09-04 11:00:00,11:00,11548.4,11550.9,11547.4,11548.9
15751,NIFTY,2018-09-04 12:00:00,12:00,11567.4,11569.3,11566.95,11568.45
15752,NIFTY,2018-09-04 13:00:00,13:00,11588.25,11590.05,11582.95,11585.0
15753,NIFTY,2018-09-04 14:00:00,14:00,11539.1,11540.8,11535.55,11536.15
15754,NIFTY,2018-09-04 15:00:00,15:00,11517.2,11520.15,11516.25,11517.55
15755,NIFTY,2018-09-05 10:00:00,10:00,11502.45,11503.4,11498.75,11503.4
15756,NIFTY,2018-09-05 11:00:00,11:00,11498.0,11498.0,11495.25,11495.45
15757,NIFTY,2018-09-05 12:00:00,12:00,11471.55,11471.85,11469.25,11470.0
15758,NIFTY,2018-09-05 13:00:00,13:00,11417.55,11418.75,11415.3,11416.05
15759,NIFTY,2018-09-05 14:00:00,14:00,11410.4,11414.3,11410.4,11413.5
15760,NIFTY,2018-09-05 15:00:00,15:00,11446.5,11456.1,11446.5,11449.15
15761,NIFTY,2018-09-06 10:00:00,10:00,11508.9,11509.55,11504.25,11508.7
15762,NIFTY,2018-09-06 11:00:00,11:00,11515.05,11517.65,11514.9,11515.65
15763,NIFTY,2018-09-06 12:00:00,12:00,11475.8,11481.35,11475.1,11481.1
15764,NIFTY,2018-09-06 13:00:00,13:00,11444.25,11445.1,11436.1,11436.55
15765,NIFTY,2018-09-06 14:00:00,14:00,11500.25,11502.15,11496.5,11496.5
15766,NIFTY,2018-09-06 15:00:00,15:00,11538.95,11542.5,11536.55,11536.55
15767,NIFTY,2018-09-07 10:00:00,10:00,11520.0,11521.6,11519.0,11521.6
15768,NIFTY,2018-09-07 11:00:00,11:00,11557.6,11559.9,11557.6,11557.75
15769,NIFTY,2018-09-07 12:00:00,12:00,11553.25,11553.65,11551.15,11551.95
15770,NIFTY,2018-09-07 13:00:00,13:00,11545.3,11547.6,11542.4,11543.0
15771,NIFTY,2018-09-07 14:00:00,14:00,11563.35,11569.25,11563.35,11569.1
15772,NIFTY,2018-09-07 15:00:00,15:00,11597.3,11599.2,11596.55,11599.0
15773,NIFTY,2018-09-10 10:00:00,10:00,11515.95,11515.95,11509.4,11510.8
15774,NIFTY,2018-09-10 11:00:00,11:00,11513.0,11513.1,11508.3,11509.35
15775,NIFTY,2018-09-10 12:00:00,12:00,11489.15,11489.15,11485.55,11485.7
15776,NIFTY,2018-09-10 13:00:00,13:00,11466.5,11468.75,11466.5,11468.75
15777,NIFTY,2018-09-10 14:00:00,14:00,11485.0,11486.45,11482.6,11486.3
15778,NIFTY,2018-09-10 15:00:00,15:00,11453.95,11457.2,11453.35,11455.0
15779,NIFTY,2018-09-11 10:00:00,10:00,11438.3,11441.9,11437.05,11441.9
15780,NIFTY,2018-09-11 11:00:00,11:00,11433.25,11436.2,11433.1,11435.3
15781,NIFTY,2018-09-11 12:00:00,12:00,11412.05,11412.55,11408.95,11409.0
15782,NIFTY,2018-09-11 13:00:00,13:00,11419.85,11419.95,11417.3,11417.35
15783,NIFTY,2018-09-11 14:00:00,14:00,11382.2,11385.25,11374.4,11375.25
15784,NIFTY,2018-09-11 15:00:00,15:00,11297.7,11300.25,11292.0,11294.35
